,Unnamed: 0,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage,fotmobRating,is_attacker,is_midfielder,is_defender
217,217,137,Toni Kroos,7534,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield']",6,3,0,92.0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,3,7534,2018-06-17,Germany,Mexico,Group Stage,7.7,0,1,0
218,218,136,Marvin Plattenhardt,7534,['Left Back'],1,1,0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7534,2018-06-17,Germany,Mexico,Group Stage,6.7,0,0,1
219,219,134,Carlos Joel Salcedo Hernández,7534,"['Right Back', 'Right Center Back']",0,0,0,76.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4,0,1,3,7534,2018-06-17,Germany,Mexico,Group Stage,6.9,0,0,1
220,220,872,Francisco Javier Calvo Quesada,7535,['Left Wing Back'],1,0,0,82.0,0,0,2,1,0,0,0,1,0,1,0,0,2,0,0,1,0,2,2,0,3,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage,7.2,0,0,0
221,221,631,Harry Kane,7537,['Left Center Forward'],3,2,2,56.99999999999999,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,3,2,7537,2018-06-18,Tunisia,England,Group Stage,8.8,1,0,0
222,222,634,Anice Badri,7537,"['Left Center Midfield', 'Left Midfield']",0,0,0,94.0,0,0,2,2,0,0,0,1,0,0,2,2,1,0,0,0,0,6,1,0,2,2,7537,2018-06-18,Tunisia,England,Group Stage,6.1,0,1,0
223,223,529,Gabriel Enrique Gómez Girón,7536,['Center Defensive Midfield'],0,0,0,98.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,7536,2018-06-18,Belgium,Panama,Group Stage,6.2,0,1,0
224,224,530,Toby Alderweireld,7536,['Right Center Back'],0,0,0,89.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,7536,2018-06-18,Belgium,Panama,Group Stage,7.7,0,0,1
225,225,122,Min-Woo Kim,7538,['Left Back'],1,0,0,57.99999999999999,1,0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0,0,1,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage,5.9,0,0,1
226,226,121,Emil Peter Forsberg,7538,['Left Midfield'],4,0,0,96.0,0,0,1,1,0,0,0,1,0,1,4,2,5,1,0,0,0,2,1,0,3,1,7538,2018-06-18,Sweden,South Korea,Group Stage,7.0,0,1,0
227,227,120,Marcus Berg,7538,['Right Center Forward'],3,1,0,64.0,0,0,0,2,0,0,0,5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage,6.5,1,0,0
228,228,119,Viktor Claesson,7538,['Right Midfield'],2,0,0,73.0,2,0,1,3,0,1,0,3,0,1,1,0,4,1,0,1,0,3,1,0,8,4,7538,2018-06-18,Sweden,South Korea,Group Stage,8.0,0,1,0
229,229,118,Ola Toivonen,7538,['Left Center Forward'],1,1,0,56.00000000000001,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage,7.1,1,0,0
230,230,117,Mikael Lustig,7538,['Right Back'],1,0,0,64.0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,7538,2018-06-18,Sweden,South Korea,Group Stage,7.6,0,0,1
231,231,116,Pontus Jansson,7538,['Right Center Back'],1,0,0,91.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,0,7538,2018-06-18,Sweden,South Korea,Group Stage,7.5,0,0,1
232,232,115,Ja-Cheol Koo,7538,"['Left Center Midfield', 'Center Attacking Midfield']",1,0,0,88.0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage,6.3,0,1,0
233,233,114,Heung-Min Son,7538,"['Left Wing', 'Right Wing', 'Left Center Forward']",0,0,0,68.0,3,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,1,1,7538,2018-06-18,Sweden,South Korea,Group Stage,6.8,1,0,0
234,234,113,Sebastian Larsson,7538,['Right Center Midfield'],1,0,0,74.0,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,4,2,7538,2018-06-18,Sweden,South Korea,Group Stage,7.1,0,1,0
235,235,112,Hee-Chan Hwang,7538,"['Right Wing', 'Left Wing', 'Right Center Forward', 'Center Forward']",1,0,0,50.0,0,0,3,2,0,0,0,3,0,1,2,1,2,0,0,1,0,1,1,0,5,1,7538,2018-06-18,Sweden,South Korea,Group Stage,6.5,1,0,0
236,236,111,Albin Ekdal,7538,['Left Center Midfield'],0,0,0,89.0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,7538,2018-06-18,Sweden,South Korea,Group Stage,7.2,0,1,0
237,237,110,Ludwig Augustinsson,7538,['Left Back'],0,0,0,62.0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,2,2,7538,2018-06-18,Sweden,South Korea,Group Stage,7.2,0,0,1
238,238,109,Hyun-Soo Jang,7538,['Right Center Back'],0,0,0,84.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,5,0,7538,2018-06-18,Sweden,South Korea,Group Stage,6.5,0,0,1
239,239,108,Yong Lee,7538,['Right Back'],0,0,0,70.0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,4,0,7538,2018-06-18,Sweden,South Korea,Group Stage,7.2,0,0,1
240,240,107,Sung-Yeung Ki,7538,"['Center Defensive Midfield', 'Right Center Midfield']",0,0,0,90.0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,7,2,7538,2018-06-18,Sweden,South Korea,Group Stage,7.9,0,1,0
241,241,106,Andreas Granqvist,7538,['Left Center Back'],3,2,1,87.0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,3,0,2,0,7538,2018-06-18,Sweden,South Korea,Group Stage,8.6,0,0,1
242,242,105,Shin-Wook Kim,7538,['Center Forward'],0,0,0,46.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7538,2018-06-18,Sweden,South Korea,Group Stage,5.7,1,0,0
243,243,104,Young-Gwon Kim,7538,['Left Center Back'],0,0,0,76.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage,6.6,0,0,1
244,244,103,Jae-Sung Lee,7538,"['Right Center Midfield', 'Right Wing']",1,0,0,88.0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,0,3,3,7538,2018-06-18,Sweden,South Korea,Group Stage,6.5,1,1,0
245,245,531,Erick Javier Davis Grajales,7536,['Left Back'],0,0,0,75.0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,1,0,2,2,7536,2018-06-18,Belgium,Panama,Group Stage,6.2,0,0,1
246,246,532,Eden Hazard,7536,"['Left Attacking Midfield', 'Left Wing']",4,1,0,78.0,3,1,1,1,0,0,0,1,0,2,4,1,2,0,0,0,0,1,0,0,3,0,7536,2018-06-18,Belgium,Panama,Group Stage,8.2,1,0,0
247,247,533,Romelu Lukaku Menama,7536,['Center Forward'],3,2,2,72.0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7536,2018-06-18,Belgium,Panama,Group Stage,8.9,1,0,0
248,248,534,José Luis Rodríguez Francis,7536,['Left Wing'],0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,7536,2018-06-18,Belgium,Panama,Group Stage,6.0,1,0,0
249,249,535,Román Aureliano Torres Morcillo,7536,['Right Center Back'],2,0,0,71.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,8,0,2,1,7536,2018-06-18,Belgium,Panama,Group Stage,5.9,0,0,1
250,250,528,Edgar Yoel Bárcenas Herrera,7536,['Right Wing'],2,0,0,76.0,2,0,0,1,0,0,0,3,0,2,0,0,5,2,0,1,0,0,1,0,7,1,7536,2018-06-18,Belgium,Panama,Group Stage,6.3,1,0,0
251,251,635,Wahbi Khazri,7537,['Center Forward'],1,0,0,67.0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,1,0,0,2,0,7537,2018-06-18,Tunisia,England,Group Stage,6.0,1,0,0
252,252,527,Michael Amir Murillo Bermudez,7536,['Right Back'],1,1,0,77.0,0,0,0,2,0,0,0,4,0,0,1,1,0,0,0,1,0,0,1,0,5,0,7536,2018-06-18,Belgium,Panama,Group Stage,5.9,0,0,1
253,253,525,Axel Witsel,7536,['Left Center Midfield'],0,0,0,96.0,0,0,1,2,0,0,0,3,0,0,0,0,1,1,0,0,0,1,1,0,4,1,7536,2018-06-18,Belgium,Panama,Group Stage,7.3,0,1,0
254,254,633,Naïm Sliti,7537,['Left Midfield'],2,0,0,72.0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,7537,2018-06-18,Tunisia,England,Group Stage,6.1,0,1,0
255,255,632,Raheem Sterling,7537,['Right Center Forward'],1,0,0,75.0,1,0,6,0,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,4,0,7537,2018-06-18,Tunisia,England,Group Stage,6.7,1,0,0
256,256,630,Fakhreddine Ben Youssef,7537,"['Right Midfield', 'Right Wing Back']",1,0,0,73.0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,0,0,1,4,0,4,0,7537,2018-06-18,Tunisia,England,Group Stage,7.3,0,1,0
