"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2023-08-16","88.1","-1.09","6.43","Kinley, Tyler",671083,641755,,"called_strike",,,,,2,,"R","R","R","COL","AZ","S",,,1,0,2023,"-0.42","0.53",0.20286160414835386,2.9512954092407284,,682998,,0,8,"Top",,,,,,,3.9405649997891623,-128.33766820208157,-3.4952100638803434,-5.352230979160817,22.775748089117798,-25.861009485164892,3.20562310561137,1.56044670885845,,,,"87.5",2417,"5.5",716977,642851,660707,663898,676701,678662,666134,686668,669911,"54.97",,,,,,,,71,2,"Slider",7,8,8,7,8,7,8,7,"Infield shade","Standard",194,"0.09","-0.061",,,,,"0.061",,-1,1,0.189,0.8109999999999999,32,24,32,25,1,3,1,1,17,1,"2.37","0.42","0.42","42.6",,,,,
"FF","2023-05-02","87.6","2.8","5.6","Yarbrough, Ryan",683002,642232,,"called_strike",,,,,1,,"R","L","L","KC","BAL","S",,,2,1,2023,"1.24","0.97",-0.31594964388774516,3.007741929274684,,622761,543510,1,4,"Top",,,,,,,-10.105134982383763,-127.28895602303157,-2.1355322399288816,15.512758481710623,24.739673585347305,-21.404799528809583,3.54756705402922,1.72354734471286,,,,"87.9",1966,"6.4",718336,521692,668472,686681,672580,677951,658668,664728,669004,"54.09",,,,,,,,28,4,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",124,"0.091","-0.07",,,,,"0.07",,0,0,0.445,0.5549999999999999,31,22,32,22,2,1,6,2,5,1,"2","1.24","1.24","25.6",,,,,
"CH","2023-07-20","87.3","2.41","6.38","Snell, Blake",669289,605483,,"ball",,,,,12,,"R","R","L","TOR","SD","B",,,2,2,2023,"1.19","0.81",1.6647369677122401,2.7490491060955495,,593160,,1,2,"Bot",,,,,,,-4.267947640491807,-127.04044323190737,-4.2304232347431645,13.70392558484951,28.03956032537405,-22.745622933631008,3.35920977133377,1.60918675096618,,,,"87.7",1824,"6.7",717331,596142,663845,630105,592518,593428,665742,663757,665487,"53.78",,,,,,,,15,6,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",134,"-0.053","0.09",,,,,"-0.09",,0,0,0.566,0.566,30,28,31,29,1,0,5,1,5,1,"2.2","1.19","-1.19","51.5",,,,,
"SL","2023-05-27","87.1","-2.13","6.06","Merryweather, Julian",668715,657240,,"swinging_strike",,,,,11,,"R","R","R","CHC","CIN","S",,,1,0,2023,"0.1","-0.31",-0.8690200936257287,2.929997016829027,,641584,,1,7,"Top",,,,,,,2.8220489459403026,-126.83676632310677,-0.738594624772738,0.5191161881182982,25.27461506228286,-35.63005536694081,3.22,1.55,,,,"87.1",2310,"6.2",718007,543228,641820,663538,621550,621020,664023,643565,673548,"54.31",,,,,,,,59,2,"Slider",4,8,8,4,8,4,8,4,"Standard","Standard",59,"0.014","-0.049",,,,,"0.049",,-4,4,0.054,0.946,31,25,32,26,1,3,1,1,3,1,"3.31","-0.1","-0.1","53.5",,,,,
"FC","2023-05-08","86.6","1.84","5.2","Freeland, Kyle",572008,607536,"strikeout_double_play","swinging_strike",,,,,5,"Rockies challenged (tag play), call on the field was overturned: Chris Owings strikes out swinging and Rodolfo Castro caught stealing 3rd, catcher Elias Diaz to third baseman Ryan McMahon to catcher Elias Diaz.","R","R","L","PIT","COL","S",2,,3,2,2023,"-0.21","0.42",-0.19441825287337683,2.3435830501910635,,666801,669261,1,5,"Bot",,,,,,,-4.4659738100957975,-126.15958661799215,-1.490561392796844,-1.2853838401305053,25.597928832409952,-27.635472388117055,3.08,1.5,,,,"87.3",2241,"6.7",718258,553869,519058,605612,641857,678662,595777,686668,453568,"53.85",,0,"0",1,0,0,,34,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",145,"-0.128","-0.264",,,,,"0.264",,0,0,0.628,0.628,30,31,30,32,2,1,5,,6,1,"2.62","-0.21","0.21","13.8",,,,,
"SV","2023-04-30","86","-1.8","5.58","Oller, Adam",669222,670124,,"ball",,,,,14,,"R","R","R","ATH","CIN","B",,,2,2,2023,"0.63","-0.32",1.514589132782678,1.461867613444657,,663697,592656,1,7,"Top",,,,,,,6.575301270361031,-125.02800830348458,-2.735262756237667,4.894777192740349,30.14948245024709,-35.03067171711144,3.23721253928319,1.49754850464996,,,,"85.2",2450,"6.3",718357,669127,542583,643393,607054,675656,667670,665923,657656,"54.23",,,,,,,,58,6,"Slurve",3,4,4,3,4,3,4,3,"Standard","Standard",40,"0.049","0.062",,,,,"-0.062",,-1,1,0.274,0.726,28,28,29,28,1,3,5,1,3,1,"3.45","-0.63","-0.63","37.6",,,,,
"SL","2023-04-29","84.2","-2.5","5.87","Kuhl, Chad",666801,641771,"truncated_pa","swinging_strike",,,,,4,,"R","L","R","WSH","PIT","S",2,,3,1,2023,"0.53","-0.15",-0.38148834278374694,2.0586319831776576,,669261,,2,3,"Top",,,,,,,3.8867930257137564,-122.70681696208827,-2.252591140623656,4.6639136711370845,21.709728914086945,-33.53912744520177,3.15,1.48,,,,"84.8",2642,"6.4",718399,660688,642086,671277,600869,682928,656448,645302,669743,"54.11",,,"0",0,0,0,,26,5,"Slider",0,4,4,0,4,0,4,0,"Strategic","Standard",76,"0.018","-0.359",,,,,"0.359",,-4,4,0.146,0.854,30,24,31,24,2,1,7,0,24,3,"3.33","-0.53","0.53","39.7",,,,,
"CH","2023-05-11","84.1","1.82","5.49","Henry, Tommy",605204,674072,"truncated_pa","ball",,,,,11,,"R","R","L","AZ","SF","B",2,,0,0,2023,"1.3","0.27",-0.19832405174303558,3.6677989123972408,,642731,,2,3,"Top",,,,,,,-7.336677278601982,-122.20730906619025,1.708892389950059,14.507282982979751,25.07109078077875,-30.118641751622192,3.52388003367338,1.65888728208453,,,,"84.7",1655,"6.8",718215,672515,572233,606466,668942,672695,666971,677950,666150,"53.65",,,"0",0,0,0,,20,1,"Changeup",0,2,2,0,2,0,2,0,"Standard","Standard",114,"0.028","-0.295",,,,,"0.295",,-2,2,0.3,0.7,25,30,26,30,2,1,5,1,5,1,"2.98","1.3","-1.3","45.9",,,,,
"SL","2023-09-16","83.1","1.64","6.15","Kershaw, Clayton",606192,477132,,"ball",,,,,13,,"R","R","L","SEA","LAD","B",,,1,0,2023,"-0.38","0.43",-0.6118658138914002,1.473379044581041,,677594,,1,3,"Bot",,,,,,,-4.4478834431570915,-121.01153860881863,-5.127979171125403,-2.858220449336552,23.06713907485494,-27.130797358623074,3.44769050465806,1.6412107303058,,,,"83.5",2364,"6.5",716552,669257,518692,605141,571970,500743,444482,681546,518792,"54.03",,,,,,,,24,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",235,"-0.063","0.036",,,,,"-0.036",,0,0,0.579,0.579,35,30,35,31,2,1,11,1,7,1,"2.86","-0.38","0.38","59.2",,,,,
"CH","2023-09-06","79.8","-2.12","6.07","Vines, Darius",669242,670241,,"ball",,,,,13,,"R","R","R","ATL","STL","B",,,1,2,2023,"-1.1","0.52",-1.6687146696740347,1.911177813329222,,575929,676475,1,5,"Top",,,,,,,3.0800183348628862,-116.28797145802933,-3.498790170581975,-10.577781207828846,19.697262162224455,-26.98239424171569,3.18935639397724,1.48200289652667,,,,"80.6",1248,"6.5",716689,669221,621566,645277,663586,606115,592696,671739,660670,"53.98",,,,,,,,44,4,"Changeup",2,6,6,2,6,2,6,2,"Standard","Standard",221,"0.016","0.028",,,,,"-0.028",,-4,4,0.095,0.905,25,28,25,28,1,2,7,1,3,1,"3.02","1.1","1.1","47.2",,,,,
