"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
666152,"Hamilton, David","BOS",2023,2023,"3B",-0.0034054990880536345,14,0,0,0,0,0,0,0,0,-0.0276244093176011,0.004709739501036854,"14.220545455","18.401636364","4.181090909",,,
656371,"Díaz, Isan","DET",2023,2023,"3B",-0.0027173068855208832,5,0,0,0,0,0,0,0,0,-0.028603363672252444,0.006674146330954681,"13.5888","17.0536","3.4648",,,
553882,"Narváez, Omar","NYM",2023,2023,"3B",-0.3172405824775303,82,0,0,0,1,1,0,1,1,0.5960663637902808,-0.9698974560790808,"14.7926375","19.518675","4.7260375",,,
519317,"Stanton, Giancarlo","NYY",2023,2023,"3B",-0.0821153266903844,144,0,0,0,0,0,0,0,0,-0.7637656784076657,0.1569729088692195,"14.687077465","19.694330986","5.007253521",,,
519203,"Rizzo, Anthony","NYY",2023,2023,"3B",-0.07957209343826982,179,0,0,0,0,0,0,0,0,-0.7187216289906407,0.14260496079968524,"13.388840909","16.028176136","2.639335227",,,
668952,"Kreidler, Ryan","DET",2023,2023,"3B",-0.002415535408878674,1,0,0,0,0,0,0,0,0,-0.014760725429709281,0.0011924659490292946,"12.317","14.339","2.022",,,
663845,"Rivas III, Alfonso","PIT",2023,2023,"3B",-0.03864141347260002,75,0,0,0,0,0,0,0,0,-0.29815656359662385,0.04664422054827728,"14.627797297","19.176391892","4.548594595",,,
642137,"Thomas, Cody","ATH",2023,2023,"3B",-0.01865458521616205,81,0,0,0,0,0,0,0,0,-0.21819723894636675,0.05552191682913612,"13.893157895","15.896934211","2.003776316",,,
673490,"Kim, Ha-Seong","SD",2023,2023,"3B",0.8604106052146745,442,0.01809954751131222,8,0,1,0,0,8,1,5.785709399743629,-0.6594028327423351,"13.901131579","17.407227273","3.506095694","16.038125","36.469875","20.43175"
592656,"Ramos, Henry","CIN",2023,2023,"3B",-0.283470449864788,58,0.034482758620689655,1,1,0,0,0,1,1,0.6343858380883984,-0.9118835944054833,"14.622803571","19.840785714","5.217982143","16.7665","35.377","18.6105"
669352,"Thompson, Bubba","TEX",2023,2023,"3B",-0.022993962647938702,43,0,0,0,0,0,0,0,0,-0.1781316837085908,0.028071942430621017,"13.396166667","15.434214286","2.038047619",,,
667452,"Julks, Corey","HOU",2023,2023,"3B",-0.09741180345226398,210,0,0,0,0,0,0,0,0,-0.8559094509964745,0.16393352610451264,"11.878190244","15.718795122","3.840604878",,,
596103,"Slater, Austin","SF",2023,2023,"3B",0.27595837074098334,147,0.013605442176870748,2,0,0,0,0,2,0,1.1425770506144912,0.10542880137352251,"13.627993007","17.334160839","3.706167832","14.8375","32.73","17.8925"
543482,"Maggi, Drew","PIT",2023,2023,"3B",-0.033418597261596836,5,0,0,0,0,0,0,0,0,-0.18196156954958692,0.006608259218490108,"14.9818","18.5834","3.6016",,,
500871,"Escobar, Eduardo","LAA",2023,2023,"3B",-0.08443100263887275,157,0,0,0,0,0,0,0,0,-0.6705406187466579,0.1103936024676863,"12.965146667","17.2115","4.246353333",,,
691783,"Lawlar, Jordan","AZ",2023,2023,"3B",-0.002638190572578752,13,0,0,0,0,0,0,0,0,-0.028681850697043123,0.006884843481844157,"13.014846154","17.080384615","4.065538462",,,
640449,"Frazier, Clint","CWS",2023,2023,"3B",-0.05541733075091661,68,0,0,0,0,0,0,0,0,-0.41473856256083197,0.06117862613611065,"13.857212121","17.969530303","4.112318182",,,
592192,"Canha, Mark","MIL",2023,2023,"3B",0.8126365598376125,330,0.012121212121212121,4,0,0,1,0,5,0,3.626469873359946,0.19409463370138536,"14.75731746","19.399644444","4.642326984","16.52075","33.712","17.19125"
624413,"Alonso, Pete","NYM",2023,2023,"3B",-0.25139241750946023,302,0,0,0,0,0,0,0,0,-1.8217497018180795,0.2510167174536795,"12.682784512","16.257760943","3.574976431",,,
681962,"Capra, Vinny","PIT",2023,2023,"3B",-0.0030151594407188433,4,0,0,0,0,0,0,0,0,-0.016842780782754103,0.0007853260351821724,"14.0505","19.84575","5.79525",,,
642350,"Siri, Jose","TB",2023,2023,"3B",0.2837687736331787,149,0.026845637583892617,4,0,1,0,0,4,1,3.3390255834706664,-0.85341409569101,"12.31484058","17.099166667","4.784326087","14.74425","28.9235","14.17925"
641856,"McKinney, Billy","NYY",2023,2023,"3B",-0.03848608242012506,87,0,0,0,0,0,0,0,0,-0.23185995578603863,0.01752424163796145,"11.82244186","16.460406977","4.637965116",,,
543543,"Miller, Brad","TEX",2023,2023,"3B",-0.03771822192423582,45,0,0,0,0,0,0,0,0,-0.22755143996261945,0.01731570237397349,"14.339311111","19.284088889","4.944777778",,,
656541,"Hilliard, Sam","ATL",2023,2023,"3B",-0.0698629865554134,99,0,0,0,0,0,0,0,0,-0.4868225516440897,0.061114497274232515,"13.76428125","19.318791667","5.554510417",,,
641487,"Crawford, J.P.","SEA",2023,2023,"3B",-0.296854570314026,525,0,0,0,0,0,0,0,0,-2.5091666304869085,0.4555083461852351,"13.880152642","16.425559687","2.545407045",,,
657061,"Tucker, Cole","COL",2023,2023,"3B",-0.006736744322161624,9,0,0,0,0,0,0,0,0,-0.04830701021745574,0.006499239380732282,"14.497888889","18.856111111","4.358222222",,,
664983,"McCarthy, Jake","AZ",2023,2023,"3B",0.2794608878150472,220,0.00909090909090909,2,0,0,0,0,2,0,1.1239210763533518,0.1215037167652818,"12.837791045","15.915597015","3.07780597","15.709","34.032","18.323"
668715,"Steer, Spencer","CIN",2023,2023,"3B",-0.22298025376058095,442,0.00904977375565611,3,1,0,0,0,3,1,0.4929107493441088,-0.7145831191764508,"13.763510393","17.748572748","3.985062356","15.334","33.16175","17.82775"
571912,"Maile, Luke","CIN",2023,2023,"3B",-0.07142372952419002,103,0,0,0,0,0,0,0,0,-0.46697168766731684,0.04882357335394085,"13.918715686","18.037313725","4.118598039",,,
