"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2023-07-30","87.4","-1.1","6.2","Ashcraft, Graham",669257,668933,,"called_strike",,,,,9,,"R","R","R","LAD","CIN","S",,,1,1,2023,"1.31","-0.2",0.2943868344571823,2.0003930441427276,,,518692,1,1,"Bot",,,,,,,0.6767194738224913,-127.30429920731441,-3.5534819380359792,14.13039115150207,25.0478916609362,-33.89317861739762,3.23509426382381,1.59693466938519,,,,"86.5",2734,"5.6",717194,663886,687952,680574,668715,682829,666181,670770,641584,"54.9",,,,,,,,10,3,"Slider",0,3,0,3,3,0,0,3,"Standard","Standard",52,"0.005","-0.055",,,,,"0.055",,-3,-3,0.269,0.269,25,28,25,28,1,0,6,1,5,2,"3.17","-1.31","-1.31","49.7",,,,,
"PO","2023-09-26","87.4","-2.59","5.79","Greene, Hunter",594777,668881,,"pitchout",,,,,11,,"R","L","R","CLE","CIN","B",,,0,0,2023,"0.49","0.19",-2.0961490906985034,3.4653024307328675,,,608070,1,3,"Bot",,,,,,,0.19037816893865517,-127.40610913595283,0.0913052988639872,5.302367689669769,24.19829414212074,-30.343744228786985,2.9,1.38,,,,"86.9",2222,"5.7",716435,571912,687952,663697,682622,682829,668715,670770,666181,"54.8",,,,,,,,28,1,"Pitch Out",3,4,3,4,4,3,3,4,"Infield shade","Standard",126,"0.023","0.036",,,,,"-0.036",,-1,-1,0.44,0.44,23,35,24,36,2,1,6,2,5,4,"2.77","-0.49","0.49","29.8",,,,,
"FC","2023-04-23","87.4","-1.82","5.53","Cruz, Fernando",669261,518585,,"called_strike",,,,,9,,"R","L","R","PIT","CIN","S",,,1,0,2023,"0.12","0.59",0.41717006778732907,1.4689268993152498,,,467793,2,8,"Bot",,,,,,,5.224562455665401,-127.1424143212927,-4.966596283290751,0.3000139078312079,24.850669811413614,-24.93272527896903,3.36452014644343,1.52417406201371,,,,"89.1",2407,"7.3",718463,592200,571976,663697,613564,676480,656413,669222,641584,"53.24",,,,,,,,61,2,"Cutter",1,0,1,0,0,1,1,0,"Infield shade","Standard",184,"0.006","-0.05",,,,,"0.05",,1,1,0.851,0.851,33,24,33,25,1,3,4,1,5,2,"2.38","-0.12","0.12","35.7",,,,,
"FC","2023-06-16","87.4","1.12","6.21","Cox, Austin",666160,680735,,"ball",,,,,13,,"R","L","L","KC","LAA","B",,,0,1,2023,"-0.4","0.52",-1.1287477401364794,0.8855887021953595,,,623205,2,8,"Top",,,,,,,-4.570787833559204,-127.08741149114061,-7.768085646310192,-3.5320186475106783,24.237187557035625,-25.198050743380612,3.36692643817103,1.68485693423926,,,,"87.5",2341,"6.2",717736,666023,668472,622110,672580,677951,680118,671221,669004,"54.29",,,,,,,,65,2,"Cutter",0,3,3,0,3,0,3,0,"Standard","Standard",188,"-0.004","0.025",,,,,"-0.025",,-3,3,0.081,0.919,26,25,26,25,1,4,3,1,2,1,"2.45","-0.4","-0.4","55.6",,,,,
"SL","2023-07-14","87.4","1.82","5.54","Borucki, Ryan",592626,621366,,"called_strike",,,,,5,,"R","L","L","PIT","SF","S",,,0,0,2023,"-0.06","0.54",0.25146091995529973,2.7899394744828743,,,672275,1,7,"Top",,,,,,,-3.6816771838916784,-127.34041619639805,-1.6727962114779533,0.018621642864221785,22.79115719068266,-26.181199149553805,3.46597520659638,1.78607834837992,,,,"88.3",2423,"6.5",717416,595978,467793,693304,669707,672779,668804,669261,680779,"54.01",,,,,,,,60,1,"Slider",4,5,5,4,5,4,5,4,"Infield shade","Standard",154,"-0.016","-0.042",,,,,"0.042",,-1,1,0.306,0.694,29,31,29,31,1,3,5,5,2,1,"2.41","-0.06","-0.06","26.2",,,,,
"SL","2023-08-11","87.4","1.98","6.7","Snell, Blake",656896,605483,,"ball",,,,,13,,"R","R","L","AZ","SD","B",,,0,1,2023,"-0.39","0.35",-1.325372075691557,1.4215232724129279,572233,,666971,2,1,"Bot",,,,,,,-7.198589801036575,-127.12510465841821,-7.379076176335826,-2.9521324836053475,23.3987705044067,-27.172380309825023,3.5789641395117,1.71185144133691,,,,"88.3",2405,"6.6",717035,596142,630105,673490,592518,593428,665742,663757,665487,"53.87",,,,,,,,9,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",184,"0.01","0.039",,,,,"-0.039",,1,1,0.64,0.64,30,27,31,27,1,0,6,3,5,21,"2.61","-0.39","0.39","57.4",,,,,
"FC","2023-09-16","87.4","-0.76","5.64","Barnes, Jacob",679032,606930,,"ball",,,,,14,,"R","R","R","STL","PHI","B",,,1,1,2023,"0.45","0.28",1.0766273035542342,1.198547581190335,,,592206,2,9,"Top",,,,,,,3.5405081527721345,-127.2560957446298,-5.2800805797519335,4.301708324858075,23.079450246107545,-28.303869060204683,3.24231780554888,1.5976944879167,,,,"89.2",2159,"7.1",716557,575929,502671,578570,571448,691026,641933,669242,691023,"53.42",,,,,,,,71,3,"Cutter",1,5,5,1,5,1,5,1,"Standard","Standard",165,"-0.001","0.036",,,,,"-0.036",,-4,4,0.017,0.983,33,22,33,23,1,3,5,1,4,1,"2.67","-0.45","-0.45","47.0",,,,,
"CH","2023-04-14","87.4","-1.98","5.79","Brazobán, Huascar",656976,623211,,"ball",,,,,11,,"R","L","R","MIA","AZ","B",,,0,0,2023,"-1.4","0.18",-1.0882154178291081,2.871376668770648,446334,,682998,0,7,"Top",,,,,,,4.991898812097966,-127.21842333326707,-1.2144866632799602,-16.23678656009224,28.070715765767833,-30.17328244602973,3.32752515658688,1.65695251417672,,,,"86.4",1965,"5.8",718584,607732,493329,641658,516416,542932,541645,650559,624585,"54.67",,,,,,,,53,1,"Changeup",5,0,0,5,0,5,0,5,,,240,"-0.015","0.009",,,,,"-0.009",,5,-5,0.911,0.08899999999999997,33,27,34,27,1,0,3,3,1,1,"2.82","1.4","-1.4","31.4",,,,,
"SI","2023-04-15","87.4","-0.86","6.4","Elder, Bryce",670032,693821,"strikeout","swinging_strike",,,,,13,"Nicky Lopez strikes out swinging. Hunter Dozier steals (1) 2nd base.","R","L","R","KC","ATL","S",2,,3,2,2023,"-1.37","0.43",-0.6463924823942594,1.0903741173541506,,,641531,1,2,"Bot",,,,,,,3.3198900204639363,-127.15409209901601,-7.529697512791078,-15.5983816783983,25.333188032874535,-26.138458352851487,2.94,1.33,,,,"87",1867,"6",718563,669221,621566,645277,663586,687093,607680,642201,660670,"54.51",,0,"0",1,0,0,,17,6,"Sinker",1,1,1,1,1,1,1,1,"Standard","Strategic",208,"-0.025","-0.314",,,,,"0.314",,0,0,0.56,0.56,24,28,24,28,1,0,5,1,6,1,"2.54","1.37","-1.37","50.6",,,,,
"ST","2023-04-28","87.4","-0.57","5.6","Jax, Griffin",686469,643377,"strikeout","swinging_strike",,,,,14,"Vinnie Pasquantino strikes out swinging. Bobby Witt Jr. steals (6) 2nd base.","R","L","R","MIN","KC","S",2,,0,2,2023,"1.36","0.18",1.25937541880731,1.9180364542958497,,,677951,1,7,"Top",,,,,,,1.609426501898438,-127.27763395499217,-3.0393373919538376,14.26645440289173,29.35164047818421,-29.76713827511134,3.54,1.64,,,,"87.1",2827,"6.3",718387,543877,608336,593871,669304,621043,663616,572191,596146,"54.16",,0,"0",1,0,0,,59,3,"Sweeper",8,5,5,8,5,8,5,8,"Infield shade","Standard",36,"0.013","-0.16",,,,,"0.16",,3,-3,0.902,0.09799999999999998,28,25,29,26,1,3,4,1,1,1,"2.83","-1.36","1.36","46.9",,,,,
